mode,query_id,recommended,relevant,verified_eval_split,ranker_used,fallback_mode,ranker_model_type,ranker_family,ranker_train_source,candidate_union_size,disease,strict,symptom,bm25,dense,prior,precision@5,recall@5,hit@5,ndcg@5,precision@10,recall@10,hit@10,ndcg@10,precision@20,recall@20,hit@20,ndcg@20,mrr,stage_hit_disease,stage_hit_strict,stage_hit_symptom,stage_hit_bm25,stage_hit_dense,stage_hit_prior,stage_hit_union
verified_learned_rerank,eval_0012,clonazepam | propranolol | gabapentin | amitriptyline | sumatriptan | klonopin | diclofenac | rizatriptan | treximet | lamotrigine | naproxen / sumatriptan | prednisone | clonidine | relpax | maxalt | lithium | eletriptan | acetaminophen / butalbital / caffeine | frovatriptan | bupropion,propranolol,all,True,False,logreg,logreg,verified_742,1000,179,179,1000,0,0,0,0.2,1.0,1.0,0.6309297535714574,0.1,1.0,1.0,0.6309297535714574,0.05,1.0,1.0,0.6309297535714574,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0008,clonazepam | klonopin | propranolol | rizatriptan | treximet | lamotrigine | gabapentin | naproxen / sumatriptan | amitriptyline | relpax | maxalt | eletriptan | acetaminophen / butalbital / caffeine | frovatriptan | sumatriptan | bupropion | aspirin / butalbital / caffeine | diclofenac | frova | maxalt-mlt,gabapentin | propranolol,all,True,False,logreg,logreg,verified_742,1000,179,179,1000,0,0,0,0.2,0.5,1.0,0.35195904451706733,0.2,1.0,1.0,0.5083852865246528,0.1,1.0,1.0,0.5083852865246528,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0005,cyproheptadine | promethazine | prednisone | chlor-trimeton | phenergan | chlorpheniramine | epinephrine | ranitidine | carbinoxamine | dexbrompheniramine / pseudoephedrine | azelastine | triamcinolone | tetracaine | drixoral cold and allergy | valacyclovir | valtrex | olopatadine | diphenhydramine | chlorpheniramine / hydrocodone | benadryl,promethazine | cyproheptadine,all,True,False,logreg,logreg,verified_742,1000,558,517,958,0,0,0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0027,doxycycline | ibuprofen | naproxen | triamcinolone | flanax pain reliever | aleve | diclofenac | tramadol | naprosyn | stelara | acetaminophen / hydrocodone | enbrel | ustekinumab | etanercept | prednisone | lortab | ketoprofen | norco | indomethacin | valdecoxib,diclofenac | naproxen | triamcinolone,all,True,False,logreg,logreg,verified_742,273,273,273,273,0,0,0,0.4,0.6666666666666666,1.0,0.4007190842355906,0.3,1.0,1.0,0.5704180087613205,0.15,1.0,1.0,0.5704180087613205,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0007,amitriptyline | propranolol | clonazepam | venlafaxine | klonopin | rizatriptan | elavil | spironolactone | treximet | lamotrigine | gabapentin | naproxen / sumatriptan | clonidine | relpax | maxalt | eletriptan | acetaminophen / butalbital / caffeine | frovatriptan | sumatriptan | bupropion,propranolol | clonidine | amitriptyline | elavil,all,True,False,logreg,logreg,verified_742,1000,600,471,698,0,0,0,0.4,0.5,1.0,0.6744821105691429,0.3,0.75,1.0,0.8123343814578067,0.2,1.0,1.0,0.8847480511632643,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0034,prednisone | diclofenac | methylprednisolone | cellcept | mycophenolate mofetil | hydrocortisone | betamethasone | triamcinolone | doxycycline | adalimumab | humira | infliximab | medrol dosepak | remicade | ceftriaxone | dexamethasone | tramadol | stelara | acetaminophen / hydrocodone | enbrel,prednisone | methylprednisolone | triamcinolone | adalimumab | humira | infliximab | remicade,all,True,False,logreg,logreg,verified_742,672,346,346,672,0,0,0,0.4,0.2857142857142857,1.0,0.5087403079104241,0.4,0.5714285714285714,1.0,0.5784854072983234,0.35,1.0,1.0,0.799799097433431,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0036,doxycycline | prednisone | elocon | stelara | enbrel | ustekinumab | methotrexate | etanercept | clobetasol | desonide | minocycline | flurandrenolide | methylprednisolone | cordran tape | clocortolone | clobex | adalimumab | betamethasone | humira | cloderm,doxycycline | prednisone,all,True,False,logreg,logreg,verified_742,952,544,544,952,0,0,0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0037,lorazepam | baclofen | ativan | onabotulinumtoxina | botox | diclofenac | tramadol | clonazepam | stelara | acetaminophen / hydrocodone | enbrel | ustekinumab | lioresal | doxycycline | etanercept | prednisone | lortab | phentermine | ketoprofen | norco,diclofenac | onabotulinumtoxina | botox,all,True,False,logreg,logreg,verified_742,570,267,267,570,0,0,0,0.4,0.6666666666666666,1.0,0.3107378158607799,0.3,1.0,1.0,0.5138260130795436,0.15,1.0,1.0,0.5138260130795436,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0023,aluminum chloride hexahydrate | drysol | clonidine | gabapentin | amitriptyline | hypercare | catapres | xerac ac | tapazole | potassium iodide | pima | oxybutynin | hytrin | terazosin | onabotulinumtoxina | botox | benztropine | tadalafil | thyroid desiccated | propranolol,thyroid desiccated | armour thyroid | levothyroxine,all,True,False,logreg,logreg,verified_742,824,352,81,553,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3333333333333333,1.0,0.10858087310103356,0.05263157894736842,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0039,doxycycline | prednisone | azithromycin | methylprednisolone | mometasone | epinephrine | ampicillin | budesonide | kenalog-40 | augmentin xr | triamcinolone | dexbrompheniramine / pseudoephedrine | bactrim | medrol dosepak | sulfamethoxazole / trimethoprim | drixoral cold and allergy | flunisolide | valacyclovir | zithromax | valtrex,prednisone | methylprednisolone,all,True,False,logreg,logreg,verified_742,1000,681,681,1000,0,0,0,0.4,1.0,1.0,0.6509209298071326,0.2,1.0,1.0,0.6509209298071326,0.1,1.0,1.0,0.6509209298071326,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0029,doxycycline | prednisone | azithromycin | rocephin | tudorza pressair | aclidinium | xopenex | methylprednisolone | omalizumab | ceftriaxone | mometasone | xolair | levalbuterol | primatene mist | intal inhaler | accolate | zafirlukast | guaifenesin | epinephrine | revefenacin,prednisone,all,True,False,logreg,logreg,verified_742,1000,221,221,1000,0,0,0,0.2,1.0,1.0,0.6309297535714574,0.1,1.0,1.0,0.6309297535714574,0.05,1.0,1.0,0.6309297535714574,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0033,cefadroxil | retapamulin | altabax | mupirocin | cefuroxime | isotretinoin | accutane | valacyclovir | valtrex | benzoyl peroxide / clindamycin | tretinoin | elocon | adapalene / benzoyl peroxide | epiduo | clobetasol | stelara | magnesium hydroxide | claravis | acyclovir | enbrel,cefuroxime | mupirocin | retapamulin,all,True,False,logreg,logreg,verified_742,731,8,8,731,0,0,0,0.6,1.0,1.0,0.6797310500037657,0.3,1.0,1.0,0.6797310500037657,0.15,1.0,1.0,0.6797310500037657,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0041,doxycycline | azithromycin | rocephin | acidophilus | methenamine | ceftriaxone | zyvox | linezolid | hiprex | lactobacillus acidophilus | fluconazole | cephalexin | gentamicin | doripenem | bactrim | sulfamethoxazole / trimethoprim | minocycline | ceftin | avelox | moxifloxacin,doxycycline | azithromycin | sulfamethoxazole / trimethoprim | bactrim | fluconazole,all,True,False,logreg,logreg,verified_742,481,287,287,481,0,0,0,0.4,0.4,1.0,0.4063180457160617,0.2,0.4,1.0,0.4063180457160617,0.25,1.0,1.0,0.6954092773654924,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0018,clonazepam | klonopin | propranolol | rizatriptan | treximet | lamotrigine | gabapentin | naproxen / sumatriptan | amitriptyline | relpax | maxalt | eletriptan | acetaminophen / butalbital / caffeine | frovatriptan | sumatriptan | bupropion | aspirin / butalbital / caffeine | diclofenac | frova | maxalt-mlt,gabapentin | propranolol,all,True,False,logreg,logreg,verified_742,1000,179,179,1000,0,0,0,0.2,0.5,1.0,0.35195904451706733,0.2,1.0,1.0,0.5083852865246528,0.1,1.0,1.0,0.5083852865246528,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0045,rabeprazole | omeprazole / sodium bicarbonate | ranitidine | lansoprazole | zantac | esomeprazole | protonix | nexium | sucralfate | cimetidine | omeprazole | diclofenac | pantoprazole | prednisone | clonidine | carafate | pepcid | chlordiazepoxide / clidinium | librax | atropine / hyoscyamine / phenobarbital / scopolamine,rabeprazole | esomeprazole | lansoprazole,all,True,False,logreg,logreg,verified_742,660,109,109,660,0,0,0,0.4,0.6666666666666666,1.0,0.6713860725233042,0.3,1.0,1.0,0.8385465274895064,0.15,1.0,1.0,0.8385465274895064,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0047,cefadroxil | retapamulin | altabax | mupirocin | cefuroxime | ozenoxacin | ammoniated mercury | sulconazole,mupirocin | retapamulin,all,True,False,logreg,logreg,verified_742,8,8,8,8,0,0,0,0.4,1.0,1.0,0.6509209298071326,0.2,1.0,1.0,0.6509209298071326,0.1,1.0,1.0,0.6509209298071326,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0049,aciphex | rabeprazole | calcium carbonate / simethicone | prevacid | axid ar | nexium 24hr | prilosec otc | aluminum hydroxide / magnesium hydroxide / simethicone | nizatidine | protonix iv | omeprazole / sodium bicarbonate | mylanta | zegerid | pepcid ac chewable tablets | dexlansoprazole | lansoprazole | esomeprazole | dexilant | protonix | nexium,aciphex | dexlansoprazole | rabeprazole,all,True,False,logreg,logreg,verified_742,1000,45,45,1000,0,0,0,0.4,0.6666666666666666,1.0,0.7653606369886218,0.2,0.6666666666666666,1.0,0.7653606369886218,0.15,1.0,1.0,0.8826803184943108,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0054,doxycycline | prednisone | azithromycin | methylprednisolone | mometasone | epinephrine | ampicillin | budesonide | kenalog-40 | augmentin xr | triamcinolone | bactrim | dexbrompheniramine / pseudoephedrine | medrol dosepak | sulfamethoxazole / trimethoprim | flunisolide | drixoral cold and allergy | zithromax | valacyclovir | valtrex,prednisone | methylprednisolone,all,True,False,logreg,logreg,verified_742,1000,681,681,1000,0,0,0,0.4,1.0,1.0,0.6509209298071326,0.2,1.0,1.0,0.6509209298071326,0.1,1.0,1.0,0.6509209298071326,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0053,doxycycline | prednisone | dexbrompheniramine / pseudoephedrine | drixoral cold and allergy | valacyclovir | azithromycin | valtrex | methylprednisolone | mometasone | chlorpheniramine / hydrocodone | epinephrine | ampicillin | budesonide | tussionex pennkinetic | kenalog-40 | augmentin xr | acyclovir | triamcinolone | zutripro | chlorpheniramine / hydrocodone / pseudoephedrine,prednisone | methylprednisolone,all,True,False,logreg,logreg,verified_742,1000,681,681,1000,0,0,0,0.2,0.5,1.0,0.3868528072345416,0.2,1.0,1.0,0.5802792108518124,0.1,1.0,1.0,0.5802792108518124,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0058,doxycycline | lithium | chlorpromazine | allopurinol | clindamycin | artemether / lumefantrine | coartem | divalproex sodium | stavzor | daraprim | halfan | halofantrine | fansidar | pyrimethamine / sulfadoxine | pyrimethamine | depakote er | thorazine | hydroxychloroquine | depakote | risperdal,doxycycline | clindamycin,all,True,False,logreg,logreg,verified_742,1000,34,34,1000,0,0,0,0.4,1.0,1.0,0.8854598815714874,0.2,1.0,1.0,0.8854598815714874,0.1,1.0,1.0,0.8854598815714874,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0030,prednisone | omalizumab | xolair | epinephrine | cyproheptadine | promethazine | aristocort | triamcinolone | chlor-trimeton | phenergan | chlorpheniramine | cromolyn | ranitidine | carbinoxamine | doxycycline | azelastine | tetracaine | olopatadine | azithromycin | diphenhydramine,prednisone | promethazine | cyproheptadine | methylprednisolone,all,True,False,logreg,logreg,verified_742,1000,288,288,951,0,0,0,0.4,0.5,1.0,0.46794370703989013,0.3,0.75,1.0,0.6261609168199251,0.15,0.75,1.0,0.6261609168199251,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0051,doxycycline | prednisone | azithromycin | rocephin | methylprednisolone | ceftriaxone | mometasone | propranolol | epinephrine | ampicillin | budesonide | kenalog-40 | augmentin xr | triamcinolone | bactrim | aciphex | medrol dosepak | sulfamethoxazole / trimethoprim | flunisolide | zithromax,prednisone,all,True,False,logreg,logreg,verified_742,1000,221,221,1000,0,0,0,0.2,1.0,1.0,0.6309297535714575,0.1,1.0,1.0,0.6309297535714575,0.05,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0050,doxycycline | prednisone | azithromycin | rocephin | tudorza pressair | aclidinium | xopenex | methylprednisolone | omalizumab | ceftriaxone | mometasone | xolair | levalbuterol | primatene mist | intal inhaler | zafirlukast | accolate | guaifenesin | epinephrine | revefenacin,prednisone,all,True,False,logreg,logreg,verified_742,536,221,221,536,0,0,0,0.2,1.0,1.0,0.6309297535714575,0.1,1.0,1.0,0.6309297535714575,0.05,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0055,clonazepam | gabapentin | amitriptyline | klonopin | propranolol | spironolactone | rizatriptan | urea | treximet | lamotrigine | naproxen / sumatriptan | cyproheptadine | prednisone | relpax | maxalt | clonidine | pregabalin | eletriptan | acetaminophen / butalbital / caffeine | frovatriptan,gabapentin | amitriptyline,all,True,False,logreg,logreg,verified_742,1000,236,236,1000,0,0,0,0.4,1.0,1.0,0.6934264036172708,0.2,1.0,1.0,0.6934264036172708,0.1,1.0,1.0,0.6934264036172708,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0059,doxycycline | prednisone | azithromycin | rocephin | ceftriaxone | sulfamethoxazole / trimethoprim | zithromax | ceftin | metronidazole | propranolol | avelox | dapsone | moxifloxacin | amoxicillin | aluminum chloride hexahydrate | methylprednisolone | zyvox | amoxil | linezolid | mometasone,prednisone,all,True,False,logreg,logreg,verified_742,1000,221,221,1000,0,0,0,0.2,1.0,1.0,0.6309297535714574,0.1,1.0,1.0,0.6309297535714574,0.05,1.0,1.0,0.6309297535714574,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0057,aciphex | doxycycline | prednisone | rabeprazole | calcium carbonate / simethicone | prevacid | axid ar | nexium 24hr | prilosec otc | aluminum hydroxide / magnesium hydroxide / simethicone | nizatidine | protonix iv | omeprazole / sodium bicarbonate | tagamet hb | mylanta | zegerid | pepcid ac chewable tablets | triamcinolone | gentamicin | mylanta maximum strength,prednisone,all,True,False,logreg,logreg,verified_742,1000,323,323,1000,0,0,0,0.2,1.0,1.0,0.5,0.1,1.0,1.0,0.5,0.05,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0042,prednisone | aristocort | triamcinolone | doxycycline | methylprednisolone | corticotropin | aspirin | deltasone | cyproheptadine | promethazine | diclofenac | kenalog-40 | acthar | loteprednol | tramadol | stelara | lotemax | medrol dosepak | acetaminophen / hydrocodone | enbrel,prednisone | triamcinolone | methylprednisolone,all,True,False,logreg,logreg,verified_742,796,322,322,796,0,0,0,0.6,1.0,1.0,0.8854598815714875,0.3,1.0,1.0,0.8854598815714875,0.15,1.0,1.0,0.8854598815714875,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0070,doxycycline | prednisone | azithromycin | rocephin | methylprednisolone | ceftriaxone | mometasone | dexbrompheniramine / pseudoephedrine | drixoral cold and allergy | valacyclovir | valtrex | epinephrine | ampicillin | budesonide | kenalog-40 | augmentin xr | triamcinolone | bactrim | aciphex | chlorpheniramine / hydrocodone,prednisone,all,True,False,logreg,logreg,verified_742,1000,221,221,977,0,0,0,0.2,1.0,1.0,0.6309297535714574,0.1,1.0,1.0,0.6309297535714574,0.05,1.0,1.0,0.6309297535714574,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0068,prednisone | propranolol | cyproheptadine | doxycycline | clonidine | clonazepam | gabapentin | acetaminophen / phenyltoloxamine | amitriptyline | tadalafil | azithromycin | methylprednisolone | ceftriaxone | dexbrompheniramine / pseudoephedrine | spironolactone | mometasone | ephedrine | drixoral cold and allergy | acetaminophen / caffeine | klonopin,prednisone | diltiazem,all,True,False,logreg,logreg,verified_742,1000,650,650,581,0,0,0,0.2,0.5,1.0,0.6131471927654584,0.1,0.5,1.0,0.6131471927654584,0.05,0.5,1.0,0.6131471927654584,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0072,proctofoam | pramoxine | dibucaine | nupercainal | hydrocortisone | proctofoam hc | proctosol-hc | pramoxine / zinc oxide | tronolane anesthetic for hemorrhoids | hydrocortisone / pramoxine | analpram-hc | hydrocortisone / lidocaine | phenylephrine | lmx 5 | pramosone | lidocaine | phenylephrine / pramoxine | recticare | anucort-hc | anusol-hc suppositories,hydrocortisone | pramoxine | proctofoam,all,True,False,logreg,logreg,verified_742,22,20,20,22,0,0,0,0.6,1.0,1.0,0.9615980861491925,0.3,1.0,1.0,0.9615980861491925,0.15,1.0,1.0,0.9615980861491925,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0069,doxycycline | aluminum chloride hexahydrate | prednisone | drysol | gabapentin | amitriptyline | methylprednisolone | hypercare | stelara | enbrel | ustekinumab | etanercept | triamcinolone | ibuprofen | oxybutynin | naproxen | hydrocortisone | kenalog-40 | adalimumab | clonidine,prednisone | methylprednisolone | triamcinolone | naproxen,all,True,False,logreg,logreg,verified_742,1000,294,294,1000,0,0,0,0.2,0.25,1.0,0.19519002499605084,0.2,0.5,1.0,0.32531670832675136,0.2,1.0,1.0,0.5233565378076812,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0048,doxycycline | prednisone | aciphex | triamcinolone | rabeprazole | minocycline | calcium carbonate / simethicone | prevacid | axid ar | nexium 24hr | prilosec otc | aluminum hydroxide / magnesium hydroxide / simethicone | nizatidine | protonix iv | omeprazole / sodium bicarbonate | tagamet hb | mylanta | zegerid | moxifloxacin | pepcid ac chewable tablets,prednisone | triamcinolone | moxifloxacin | ciprofloxacin,all,True,False,logreg,logreg,verified_742,1000,357,357,773,0,0,0,0.4,0.5,1.0,0.4144299250118475,0.2,0.5,1.0,0.4144299250118475,0.15,0.75,1.0,0.5047553634322374,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0066,diclofenac | tramadol | stelara | acetaminophen / hydrocodone | enbrel | ustekinumab | doxycycline | etanercept | prednisone | lortab | ketoprofen | norco | indomethacin | valdecoxib | voltaren | duloxetine | cataflam | cymbalta | naprelan | probenecid,diclofenac | tramadol,all,True,False,logreg,logreg,verified_742,273,255,255,273,0,0,0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0074,cyproheptadine | promethazine | prednisone | chlor-trimeton | phenergan | chlorpheniramine | epinephrine | ranitidine | dexbrompheniramine / pseudoephedrine | carbinoxamine | drixoral cold and allergy | azelastine | triamcinolone | tetracaine | valacyclovir | valtrex | olopatadine | diphenhydramine | chlorpheniramine / hydrocodone | benadryl,promethazine | cyproheptadine,all,True,False,logreg,logreg,verified_742,1000,558,517,958,0,0,0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0076,diclofenac | tramadol | stelara | acetaminophen / hydrocodone | enbrel | ustekinumab | doxycycline | etanercept | prednisone | lortab | ketoprofen | norco | indomethacin | valdecoxib | voltaren | duloxetine | cataflam | cymbalta | naprelan | probenecid,diclofenac | tramadol | acetaminophen / hydrocodone,all,True,False,logreg,logreg,verified_742,273,255,255,273,0,0,0,0.6,1.0,1.0,0.9736505918364026,0.3,1.0,1.0,0.9736505918364026,0.15,1.0,1.0,0.9736505918364026,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
