mode,query_id,recommended,relevant,verified_eval_split,ranker_used,fallback_mode,ranker_model_type,ranker_family,ranker_train_source,candidate_union_size,disease,strict,symptom,bm25,dense,prior,precision@5,recall@5,hit@5,ndcg@5,precision@10,recall@10,hit@10,ndcg@10,precision@20,recall@20,hit@20,ndcg@20,mrr,stage_hit_disease,stage_hit_strict,stage_hit_symptom,stage_hit_bm25,stage_hit_dense,stage_hit_prior,stage_hit_union
verified_xgb_ranker,eval_0012,clonazepam | propranolol | prednisone | gabapentin | amitriptyline | klonopin | rizatriptan | sumatriptan | diclofenac | lamotrigine | naproxen / sumatriptan | treximet | migergot | maxalt | relpax | frovatriptan | acetaminophen / butalbital / caffeine | eletriptan | aspirin / butalbital / caffeine | bupropion,propranolol,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,179,179,300,0,0,0,0.2,1.0,1.0,0.6309297535714574,0.1,1.0,1.0,0.6309297535714574,0.05,1.0,1.0,0.6309297535714574,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0008,klonopin | propranolol | clonazepam | rizatriptan | prednisone | lamotrigine | gabapentin | naproxen / sumatriptan | amitriptyline | treximet | maxalt | relpax | sumatriptan | diclofenac | aspirin / butalbital / caffeine | bupropion | migergot | frovatriptan | acetaminophen / butalbital / caffeine | eletriptan,gabapentin | propranolol,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,179,179,300,0,0,0,0.2,0.5,1.0,0.44412286644879784,0.2,1.0,1.0,0.6005491084563833,0.1,1.0,1.0,0.6005491084563833,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0005,prednisone | promethazine | cyproheptadine | azelastine | triamcinolone | chlor-trimeton | chlorpheniramine | carbinoxamine | phenergan | epinephrine | ranitidine | diphenhydramine | olopatadine | allegra | tetracaine | cetirizine | fexofenadine | benadryl | zyrtec | acyclovir,promethazine | cyproheptadine,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,253,300,152,0,0,0,0.4,1.0,1.0,0.6934264036172708,0.2,1.0,1.0,0.6934264036172708,0.1,1.0,1.0,0.6934264036172708,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0027,naproxen | doxycycline | triamcinolone | ibuprofen | aleve | flanax pain reliever | naprosyn | diclofenac | prednisone | acetaminophen / hydrocodone | enbrel | tramadol | stelara | ustekinumab | etanercept | indomethacin | acetaminophen / aspirin / caffeine | ketoprofen | methylprednisolone | lortab,diclofenac | naproxen | triamcinolone,all,True,False,xgb_ranker,xgb_ranker,verified_742,273,273,273,273,0,0,0,0.4,0.6666666666666666,1.0,0.6787956981029196,0.3,1.0,1.0,0.8393978490514599,0.15,1.0,1.0,0.8393978490514599,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0007,amitriptyline | venlafaxine | klonopin | clonazepam | metoprolol | clonidine | propranolol | rizatriptan | spironolactone | verapamil | elavil | catapres | prednisone | treximet | gabapentin | naproxen / sumatriptan | lamotrigine | olmesartan | atenolol | relpax,propranolol | clonidine | amitriptyline | elavil,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,210,300,185,0,0,0,0.2,0.25,1.0,0.4135568126659915,0.3,0.75,1.0,0.6496170228540633,0.2,1.0,1.0,0.7649757783732074,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0034,prednisone | methylprednisolone | diclofenac | triamcinolone | adalimumab | humira | hydrocortisone | doxycycline | mycophenolate mofetil | cellcept | medrol dosepak | betamethasone | remicade | infliximab | dexamethasone | azathioprine | golimumab | simponi | ceftriaxone | imuran,prednisone | methylprednisolone | triamcinolone | adalimumab | humira | infliximab | remicade,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,295,299,266,0,0,0,0.8,0.5714285714285714,1.0,0.8304198973631919,0.5,0.7142857142857143,1.0,0.7709363892380908,0.35,1.0,1.0,0.9134893335104652,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0036,prednisone | doxycycline | minocycline | methotrexate | enbrel | stelara | ustekinumab | etanercept | methylprednisolone | dexamethasone | ceftriaxone | adalimumab | betamethasone | humira | elocon | kenalog-10 | triamcinolone | cefotaxime | hydrocortisone | kenalog-40,doxycycline | prednisone,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,283,300,128,0,0,0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0037,baclofen | onabotulinumtoxina | botox | lorazepam | diclofenac | enbrel | stelara | tramadol | acetaminophen / hydrocodone | doxycycline | ativan | ustekinumab | prednisone | etanercept | lioresal | adipex-p | ketoprofen | lortab | indomethacin | methylprednisolone,diclofenac | onabotulinumtoxina | botox,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,267,267,136,0,0,0,0.6,1.0,1.0,0.6504198609257138,0.3,1.0,1.0,0.6504198609257138,0.15,1.0,1.0,0.6504198609257138,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0023,clonidine | catapres | hypercare | aluminum chloride hexahydrate | drysol | amitriptyline | gabapentin | xerac ac | botox | onabotulinumtoxina | terazosin | hytrin | oxybutynin | pima | potassium iodide | tapazole | propranolol | tadalafil | sildenafil | benztropine,thyroid desiccated | armour thyroid | levothyroxine,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,137,81,192,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0039,prednisone | doxycycline | methylprednisolone | azithromycin | bactrim | sulfamethoxazole / trimethoprim | mometasone | medrol dosepak | triamcinolone | zithromax | flunisolide | ceftin | epinephrine | budesonide | augmentin xr | kenalog-40 | ampicillin | cedax | ceftibuten | amoxil,prednisone | methylprednisolone,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,290,300,180,0,0,0,0.4,1.0,1.0,0.9197207891481876,0.2,1.0,1.0,0.9197207891481876,0.1,1.0,1.0,0.9197207891481876,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0029,prednisone | doxycycline | azithromycin | sulfamethoxazole / trimethoprim | tudorza pressair | aclidinium | omalizumab | methylprednisolone | xopenex | rocephin | xolair | mometasone | combivent | bactrim | proventil hfa | ceftriaxone | levalbuterol | intal inhaler | primatene mist | zafirlukast,prednisone,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,221,221,300,0,0,0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0033,mupirocin | retapamulin | altabax | cefuroxime | cefadroxil | sulconazole | ozenoxacin | ammoniated mercury | accutane | adapalene / benzoyl peroxide | stelara | prednisone | acyclovir | benzaclin | spironolactone | etanercept | apremilast | flurandrenolide | azithromycin | imatinib,cefuroxime | mupirocin | retapamulin,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,8,8,300,0,0,0,0.6,1.0,1.0,0.9674679834891694,0.3,1.0,1.0,0.9674679834891694,0.15,1.0,1.0,0.9674679834891694,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0041,doxycycline | bactrim | azithromycin | sulfamethoxazole / trimethoprim | rocephin | acidophilus | fluconazole | minocycline | methenamine | ceftriaxone | ceftin | lactobacillus acidophilus | linezolid | cephalexin | zyvox | hiprex | itraconazole | amoxil | avelox | moxifloxacin,doxycycline | azithromycin | sulfamethoxazole / trimethoprim | bactrim | fluconazole,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,287,287,221,0,0,0,0.8,0.8,1.0,0.7704205338234995,0.5,1.0,1.0,0.8949869183738747,0.25,1.0,1.0,0.8949869183738747,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0018,clonazepam | propranolol | klonopin | rizatriptan | prednisone | gabapentin | lamotrigine | treximet | amitriptyline | naproxen / sumatriptan | relpax | maxalt | diclofenac | sumatriptan | aspirin / butalbital / caffeine | bupropion | migergot | frovatriptan | acetaminophen / butalbital / caffeine | eletriptan,gabapentin | propranolol,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,179,179,300,0,0,0,0.2,0.5,1.0,0.44412286644879784,0.2,1.0,1.0,0.6112833214150001,0.1,1.0,1.0,0.6112833214150001,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0045,rabeprazole | lansoprazole | esomeprazole | prednisone | zantac | diclofenac | clonidine | omeprazole / sodium bicarbonate | ranitidine | sucralfate | cimetidine | protonix | nexium | omeprazole | pantoprazole | carafate | famotidine | pepcid | calcium carbonate | aciphex,rabeprazole | esomeprazole | lansoprazole,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,109,109,273,0,0,0,0.6,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0047,mupirocin | retapamulin | altabax | cefuroxime | cefadroxil | ozenoxacin | ammoniated mercury | sulconazole,mupirocin | retapamulin,all,True,False,xgb_ranker,xgb_ranker,verified_742,8,8,8,8,0,0,0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0049,aciphex | rabeprazole | calcium carbonate / simethicone | axid ar | prevacid | prilosec otc | nexium 24hr | aluminum hydroxide / magnesium hydroxide / simethicone | lansoprazole | dexlansoprazole | zegerid | pepcid ac chewable tablets | nizatidine | protonix iv | omeprazole / sodium bicarbonate | esomeprazole | mylanta | protonix | dexilant | nexium,aciphex | dexlansoprazole | rabeprazole,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,45,45,288,0,0,0,0.4,0.6666666666666666,1.0,0.7653606369886218,0.3,1.0,1.0,0.9010126104210696,0.15,1.0,1.0,0.9010126104210696,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0054,prednisone | doxycycline | methylprednisolone | azithromycin | bactrim | sulfamethoxazole / trimethoprim | mometasone | medrol dosepak | triamcinolone | zithromax | flunisolide | ceftin | epinephrine | budesonide | augmentin xr | kenalog-40 | ampicillin | cedax | ceftibuten | amoxil,prednisone | methylprednisolone,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,290,300,180,0,0,0,0.4,1.0,1.0,0.9197207891481876,0.2,1.0,1.0,0.9197207891481876,0.1,1.0,1.0,0.9197207891481876,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0053,prednisone | doxycycline | methylprednisolone | azithromycin | bactrim | sulfamethoxazole / trimethoprim | mometasone | medrol dosepak | triamcinolone | zithromax | flunisolide | ceftin | epinephrine | budesonide | kenalog-40 | augmentin xr | ampicillin | ceftibuten | cedax | amoxil,prednisone | methylprednisolone,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,130,300,295,0,0,0,0.4,1.0,1.0,0.9197207891481876,0.2,1.0,1.0,0.9197207891481876,0.1,1.0,1.0,0.9197207891481876,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0058,doxycycline | lithium | depakote er | clindamycin | thorazine | allopurinol | artemether / lumefantrine | chlorpromazine | coartem | divalproex sodium | hydroxychloroquine | depakote | fansidar | halfan | pyrimethamine | stavzor | pyrimethamine / sulfadoxine | halofantrine | daraprim | risperdal,doxycycline | clindamycin,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,34,34,286,0,0,0,0.4,1.0,1.0,0.9060254355346823,0.2,1.0,1.0,0.9060254355346823,0.1,1.0,1.0,0.9060254355346823,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0030,prednisone | promethazine | omalizumab | cyproheptadine | triamcinolone | xolair | diphenhydramine | aristocort | epinephrine | azelastine | doxycycline | azithromycin | ranitidine | carbinoxamine | methylprednisolone | chlor-trimeton | chlorpheniramine | phenergan | cromolyn | olopatadine,prednisone | promethazine | cyproheptadine | methylprednisolone,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,288,288,65,0,0,0,0.6,0.75,1.0,0.7676502279100732,0.3,0.75,1.0,0.7676502279100732,0.2,1.0,1.0,0.8416788716817736,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0051,prednisone | doxycycline | azithromycin | methylprednisolone | sulfamethoxazole / trimethoprim | rocephin | mometasone | ceftriaxone | bactrim | medrol dosepak | triamcinolone | zithromax | flunisolide | kenalog-40 | augmentin xr | budesonide | epinephrine | ampicillin | ceftin | ceftibuten,prednisone,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,221,221,133,0,0,0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0050,prednisone | doxycycline | azithromycin | aclidinium | tudorza pressair | sulfamethoxazole / trimethoprim | omalizumab | methylprednisolone | xopenex | rocephin | xolair | mometasone | ceftriaxone | levalbuterol | accolate | intal inhaler | zafirlukast | primatene mist | bactrim | combivent,prednisone,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,221,221,300,0,0,0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0055,amitriptyline | gabapentin | prednisone | spironolactone | urea | cyproheptadine | clonidine | icosapent | vascepa | pregabalin | nortriptyline | acetaminophen / phenyltoloxamine | glucose | magnesium oxide | magnesium gluconate | sodium bicarbonate | calcifediol | klonopin | clonazepam | propranolol,gabapentin | amitriptyline,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,236,236,300,0,0,0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0059,prednisone | doxycycline | azithromycin | sulfamethoxazole / trimethoprim | rocephin | ceftriaxone | zithromax | ceftin | avelox | amoxicillin | moxifloxacin | amoxil | metronidazole | dapsone | amoxicillin / clavulanate | erythromycin | dexamethasone | ciprofloxacin | clarithromycin | cefuroxime,prednisone,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,198,198,157,0,0,0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0057,prednisone | doxycycline | aciphex | rabeprazole | triamcinolone | calcium carbonate / simethicone | axid ar | prevacid | azithromycin | prilosec otc | methylprednisolone | xopenex | nexium 24hr | dexlansoprazole | lansoprazole | aluminum hydroxide / magnesium hydroxide / simethicone | tudorza pressair | aclidinium | moxifloxacin | rocephin,prednisone,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,280,300,237,0,0,0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0042,prednisone | triamcinolone | aristocort | doxycycline | cyproheptadine | prednisolone | corticotropin | loteprednol | deltasone | lotemax | acthar | methylprednisolone | promethazine | ketotifen | xolair | ketorolac | chlorpheniramine | chlor-trimeton | ranitidine | hydroxyzine,prednisone | triamcinolone | methylprednisolone,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,278,300,257,0,0,0,0.4,0.6666666666666666,1.0,0.7653606369886218,0.2,0.6666666666666666,1.0,0.7653606369886218,0.15,1.0,1.0,0.8921776538210153,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0070,prednisone | doxycycline | azithromycin | methylprednisolone | rocephin | sulfamethoxazole / trimethoprim | mometasone | ceftriaxone | bactrim | medrol dosepak | triamcinolone | zithromax | flunisolide | kenalog-40 | augmentin xr | budesonide | epinephrine | ampicillin | ceftin | ceftibuten,prednisone,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,221,221,104,0,0,0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0068,prednisone | cyproheptadine | doxycycline | catapres | methylprednisolone | azithromycin | caffeine | acetaminophen / phenyltoloxamine | clonidine | ephedrine | mometasone | ceftriaxone | sulfamethoxazole / trimethoprim | acetaminophen / caffeine | bactrim | propranolol | medrol dosepak | zithromax | triamcinolone | flunisolide,prednisone | diltiazem,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,68,124,211,0,0,0,0.2,0.5,1.0,0.6131471927654584,0.1,0.5,1.0,0.6131471927654584,0.05,0.5,1.0,0.6131471927654584,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0072,pramoxine | proctofoam | hydrocortisone / pramoxine | dibucaine | hydrocortisone | nupercainal | proctosol-hc | proctofoam hc | phenylephrine | analpram-hc | hydrocortisone / lidocaine | pramosone | lmx 5 | pramoxine / zinc oxide | tronolane anesthetic for hemorrhoids | lidocaine | phenylephrine / pramoxine | anusol-hc suppositories | anucort-hc | recticare,hydrocortisone | pramoxine | proctofoam,all,True,False,xgb_ranker,xgb_ranker,verified_742,22,20,20,22,0,0,0,0.6,1.0,1.0,0.9615980861491925,0.3,1.0,1.0,0.9615980861491925,0.15,1.0,1.0,0.9615980861491925,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0069,doxycycline | prednisone | methylprednisolone | triamcinolone | minocycline | hydrocortisone | kenalog-40 | enbrel | oxybutynin | aluminum chloride hexahydrate | stelara | etanercept | drysol | desvenlafaxine | ustekinumab | hypercare | gabapentin | amitriptyline | naproxen | diclofenac,prednisone | methylprednisolone | triamcinolone | naproxen,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,287,287,103,0,0,0,0.6,0.75,1.0,0.6096199500078984,0.3,0.75,1.0,0.6096199500078984,0.2,1.0,1.0,0.6999453884282882,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0048,prednisone | doxycycline | minocycline | triamcinolone | aciphex | dexamethasone | tetracycline | rabeprazole | calcium carbonate / simethicone | prevacid | axid ar | moxifloxacin | sucralfate | nexium 24hr | prilosec otc | esomeprazole | protonix | omeprazole / sodium bicarbonate | dexlansoprazole | lansoprazole,prednisone | triamcinolone | moxifloxacin | ciprofloxacin,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,264,280,150,0,0,0,0.4,0.5,1.0,0.5585075862632192,0.2,0.5,1.0,0.5585075862632192,0.15,0.75,1.0,0.6640031704983296,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0066,diclofenac | prednisone | enbrel | acetaminophen / hydrocodone | tramadol | stelara | doxycycline | ustekinumab | etanercept | ketoprofen | lortab | indomethacin | acetaminophen / aspirin / caffeine | naproxen | norco | cymbalta | cataflam | duloxetine | methylprednisolone | etodolac,diclofenac | tramadol,all,True,False,xgb_ranker,xgb_ranker,verified_742,273,255,255,273,0,0,0,0.4,1.0,1.0,0.8854598815714874,0.2,1.0,1.0,0.8854598815714874,0.1,1.0,1.0,0.8854598815714874,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0074,prednisone | promethazine | cyproheptadine | azelastine | chlor-trimeton | chlorpheniramine | triamcinolone | phenergan | carbinoxamine | epinephrine | ranitidine | diphenhydramine | allegra | olopatadine | fexofenadine | cetirizine | tetracaine | benadryl | zyrtec | acyclovir,promethazine | cyproheptadine,all,True,False,xgb_ranker,xgb_ranker,verified_742,300,253,300,152,0,0,0,0.4,1.0,1.0,0.6934264036172708,0.2,1.0,1.0,0.6934264036172708,0.1,1.0,1.0,0.6934264036172708,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_xgb_ranker,eval_0076,prednisone | naproxen | acetaminophen / aspirin / caffeine | diclofenac | enbrel | acetaminophen / hydrocodone | tramadol | stelara | doxycycline | ustekinumab | ketoprofen | indomethacin | lortab | etanercept | cataflam | cymbalta | methylprednisolone | duloxetine | norco | probenecid,diclofenac | tramadol | acetaminophen / hydrocodone,all,True,False,xgb_ranker,xgb_ranker,verified_742,273,255,255,273,0,0,0,0.2,0.3333333333333333,1.0,0.24554621279155467,0.3,1.0,1.0,0.5076362665093751,0.15,1.0,1.0,0.5076362665093751,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0
